"REF_DATE","GEO","DGUID","Violations and calls for service","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-03","London, Ontario, municipal [35162]","35162","Total robbery [160]","Actual incidents","Number","223","units","0","v1210497464","5.14.1","23","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Dangerous operation, causing death or bodily harm [911]","Actual incidents","Number","223","units","0","v1210497465","5.15.1","0","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Impaired driving, causing death or bodily harm [921]","Actual incidents","Number","223","units","0","v1210497466","5.16.1","1","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Total breaking and entering [210]","Actual incidents","Number","223","units","0","v1210497467","5.17.1","90","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Breaking and entering, non-residential","Actual incidents","Number","223","units","0","v1210497468","5.18.1","41","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Breaking and entering, residential","Actual incidents","Number","223","units","0","v1210497469","5.19.1","49","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Breaking and entering where location type is unknown","Actual incidents","Number","223","units","0","v1234840067","5.34.1","0","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Motor vehicle theft [2135]","Actual incidents","Number","223","units","0","v1210497470","5.20.1","97","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Shoplifting [213]","Actual incidents","Number","223","units","0","v1210497471","5.21.1","141","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Fraud/identity theft/identity fraud [216]","Actual incidents","Number","223","units","0","v1210497472","5.22.1","212","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Fail to comply with order [3410]","Actual incidents","Number","223","units","0","v1210497473","5.23.1","149","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Impaired driving, operating while impaired [923]","Actual incidents","Number","223","units","0","v1210497474","5.24.1","24","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Provincial/Territorial acts related to COVID-19","Actual incidents","Number","223","units","0","v1210497475","5.25.1","","..","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Calls for service, domestic disturbances / disputes","Actual incidents","Number","223","units","0","v1210497476","5.26.1","584","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Calls for service, Mental Health Act (MHA) apprehension","Actual incidents","Number","223","units","0","v1210497477","5.27.1","145","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Calls for service, mental health - other","Actual incidents","Number","223","units","0","v1210497478","5.28.1","","..","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Calls for service, suicide/attempted suicide","Actual incidents","Number","223","units","0","v1210497479","5.29.1","","..","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Calls for service, overdose","Actual incidents","Number","223","units","0","v1210497480","5.30.1","","..","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Calls for service, child welfare check","Actual incidents","Number","223","units","0","v1210497481","5.31.1","","..","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Calls for service, check welfare - general","Actual incidents","Number","223","units","0","v1210497482","5.32.1","793","","","","0"
"2019-03","London, Ontario, municipal [35162]","35162","Calls for service, child custody matter - domestic","Actual incidents","Number","223","units","0","v1210497483","5.33.1","","..","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Total assaults (levels 1, 2, 3) [141]","Actual incidents","Number","223","units","0","v1210497484","6.1.1","289","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497485","6.2.1","210","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497486","6.3.1","79","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497487","6.4.1","0","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Total sexual assaults (levels 1, 2, 3) [131]","Actual incidents","Number","223","units","0","v1210497488","6.5.1","38","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Sexual assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497489","6.6.1","34","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Sexual assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497490","6.7.1","4","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Sexual assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497491","6.8.1","0","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Assault against peace or public officer (level 1) [1460]","Actual incidents","Number","223","units","0","v1210497492","6.9.1","9","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Uttering threats [1627]","Actual incidents","Number","223","units","0","v1210497493","6.10.1","99","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Uttering threats by non-family","Actual incidents","Number","223","units","0","v1210497494","6.11.1","90","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Uttering threats by family","Actual incidents","Number","223","units","0","v1210497495","6.12.1","9","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Uttering threats where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497496","6.13.1","0","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Total robbery [160]","Actual incidents","Number","223","units","0","v1210497497","6.14.1","22","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Dangerous operation, causing death or bodily harm [911]","Actual incidents","Number","223","units","0","v1210497498","6.15.1","1","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Impaired driving, causing death or bodily harm [921]","Actual incidents","Number","223","units","0","v1210497499","6.16.1","0","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Total breaking and entering [210]","Actual incidents","Number","223","units","0","v1210497500","6.17.1","183","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Breaking and entering, non-residential","Actual incidents","Number","223","units","0","v1210497501","6.18.1","102","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Breaking and entering, residential","Actual incidents","Number","223","units","0","v1210497502","6.19.1","81","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Breaking and entering where location type is unknown","Actual incidents","Number","223","units","0","v1234840068","6.34.1","0","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Motor vehicle theft [2135]","Actual incidents","Number","223","units","0","v1210497503","6.20.1","63","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Shoplifting [213]","Actual incidents","Number","223","units","0","v1210497504","6.21.1","269","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Fraud/identity theft/identity fraud [216]","Actual incidents","Number","223","units","0","v1210497505","6.22.1","294","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Fail to comply with order [3410]","Actual incidents","Number","223","units","0","v1210497506","6.23.1","303","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Impaired driving, operating while impaired [923]","Actual incidents","Number","223","units","0","v1210497507","6.24.1","43","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Provincial/Territorial acts related to COVID-19","Actual incidents","Number","223","units","0","v1210497508","6.25.1","","..","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Calls for service, domestic disturbances / disputes","Actual incidents","Number","223","units","0","v1210497509","6.26.1","458","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Calls for service, Mental Health Act (MHA) apprehension","Actual incidents","Number","223","units","0","v1210497510","6.27.1","98","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Calls for service, mental health - other","Actual incidents","Number","223","units","0","v1210497511","6.28.1","186","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Calls for service, suicide/attempted suicide","Actual incidents","Number","223","units","0","v1210497512","6.29.1","175","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Calls for service, overdose","Actual incidents","Number","223","units","0","v1210497513","6.30.1","95","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Calls for service, child welfare check","Actual incidents","Number","223","units","0","v1210497514","6.31.1","","..","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Calls for service, check welfare - general","Actual incidents","Number","223","units","0","v1210497515","6.32.1","462","","","","0"
"2019-03","Waterloo Region (Kitchener), Ontario, municipal [35291]","35291","Calls for service, child custody matter - domestic","Actual incidents","Number","223","units","0","v1210497516","6.33.1","18","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Total assaults (levels 1, 2, 3) [141]","Actual incidents","Number","223","units","0","v1210497517","7.1.1","1368","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497518","7.2.1","","..","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497519","7.3.1","","..","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497520","7.4.1","1368","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Total sexual assaults (levels 1, 2, 3) [131]","Actual incidents","Number","223","units","0","v1210497521","7.5.1","206","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Sexual assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497522","7.6.1","","..","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Sexual assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497523","7.7.1","","..","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Sexual assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497524","7.8.1","206","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Assault against peace or public officer (level 1) [1460]","Actual incidents","Number","223","units","0","v1210497525","7.9.1","51","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Uttering threats [1627]","Actual incidents","Number","223","units","0","v1210497526","7.10.1","494","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Uttering threats by non-family","Actual incidents","Number","223","units","0","v1210497527","7.11.1","","..","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Uttering threats by family","Actual incidents","Number","223","units","0","v1210497528","7.12.1","","..","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Uttering threats where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497529","7.13.1","494","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Total robbery [160]","Actual incidents","Number","223","units","0","v1210497530","7.14.1","246","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Dangerous operation, causing death or bodily harm [911]","Actual incidents","Number","223","units","0","v1210497531","7.15.1","2","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Impaired driving, causing death or bodily harm [921]","Actual incidents","Number","223","units","0","v1210497532","7.16.1","1","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Total breaking and entering [210]","Actual incidents","Number","223","units","0","v1210497533","7.17.1","582","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Breaking and entering, non-residential","Actual incidents","Number","223","units","0","v1210497534","7.18.1","281","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Breaking and entering, residential","Actual incidents","Number","223","units","0","v1210497535","7.19.1","301","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Breaking and entering where location type is unknown","Actual incidents","Number","223","units","0","v1234840069","7.34.1","0","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Motor vehicle theft [2135]","Actual incidents","Number","223","units","0","v1210497536","7.20.1","435","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Shoplifting [213]","Actual incidents","Number","223","units","0","v1210497537","7.21.1","1346","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Fraud/identity theft/identity fraud [216]","Actual incidents","Number","223","units","0","v1210497538","7.22.1","1185","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Fail to comply with order [3410]","Actual incidents","Number","223","units","0","v1210497539","7.23.1","424","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Impaired driving, operating while impaired [923]","Actual incidents","Number","223","units","0","v1210497540","7.24.1","109","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Provincial/Territorial acts related to COVID-19","Actual incidents","Number","223","units","0","v1210497541","7.25.1","","..","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Calls for service, domestic disturbances / disputes","Actual incidents","Number","223","units","0","v1210497542","7.26.1","1685","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Calls for service, Mental Health Act (MHA) apprehension","Actual incidents","Number","223","units","0","v1210497543","7.27.1","955","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Calls for service, mental health - other","Actual incidents","Number","223","units","0","v1210497544","7.28.1","2025","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Calls for service, suicide/attempted suicide","Actual incidents","Number","223","units","0","v1210497545","7.29.1","931","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Calls for service, overdose","Actual incidents","Number","223","units","0","v1210497546","7.30.1","405","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Calls for service, child welfare check","Actual incidents","Number","223","units","0","v1210497547","7.31.1","","..","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Calls for service, check welfare - general","Actual incidents","Number","223","units","0","v1210497548","7.32.1","682","","","","0"
"2019-03","Toronto, Ontario, municipal [35304]","35304","Calls for service, child custody matter - domestic","Actual incidents","Number","223","units","0","v1210497549","7.33.1","","..","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Total assaults (levels 1, 2, 3) [141]","Actual incidents","Number","223","units","0","v1210497550","8.1.1","265","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497551","8.2.1","159","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497552","8.3.1","106","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497553","8.4.1","0","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Total sexual assaults (levels 1, 2, 3) [131]","Actual incidents","Number","223","units","0","v1210497554","8.5.1","39","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Sexual assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497555","8.6.1","35","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Sexual assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497556","8.7.1","4","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Sexual assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497557","8.8.1","0","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Assault against peace or public officer (level 1) [1460]","Actual incidents","Number","223","units","0","v1210497558","8.9.1","8","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Uttering threats [1627]","Actual incidents","Number","223","units","0","v1210497559","8.10.1","135","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Uttering threats by non-family","Actual incidents","Number","223","units","0","v1210497560","8.11.1","73","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Uttering threats by family","Actual incidents","Number","223","units","0","v1210497561","8.12.1","20","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Uttering threats where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497562","8.13.1","42","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Total robbery [160]","Actual incidents","Number","223","units","0","v1210497563","8.14.1","30","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Dangerous operation, causing death or bodily harm [911]","Actual incidents","Number","223","units","0","v1210497564","8.15.1","2","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Impaired driving, causing death or bodily harm [921]","Actual incidents","Number","223","units","0","v1210497565","8.16.1","1","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Total breaking and entering [210]","Actual incidents","Number","223","units","0","v1210497566","8.17.1","151","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Breaking and entering, non-residential","Actual incidents","Number","223","units","0","v1210497567","8.18.1","57","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Breaking and entering, residential","Actual incidents","Number","223","units","0","v1210497568","8.19.1","94","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Breaking and entering where location type is unknown","Actual incidents","Number","223","units","0","v1234840070","8.34.1","0","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Motor vehicle theft [2135]","Actual incidents","Number","223","units","0","v1210497569","8.20.1","92","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Shoplifting [213]","Actual incidents","Number","223","units","0","v1210497570","8.21.1","320","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Fraud/identity theft/identity fraud [216]","Actual incidents","Number","223","units","0","v1210497571","8.22.1","366","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Fail to comply with order [3410]","Actual incidents","Number","223","units","0","v1210497572","8.23.1","105","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Impaired driving, operating while impaired [923]","Actual incidents","Number","223","units","0","v1210497573","8.24.1","119","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Provincial/Territorial acts related to COVID-19","Actual incidents","Number","223","units","0","v1210497574","8.25.1","","..","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Calls for service, domestic disturbances / disputes","Actual incidents","Number","223","units","0","v1210497575","8.26.1","670","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Calls for service, Mental Health Act (MHA) apprehension","Actual incidents","Number","223","units","0","v1210497576","8.27.1","","..","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Calls for service, mental health - other","Actual incidents","Number","223","units","0","v1210497577","8.28.1","269","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Calls for service, suicide/attempted suicide","Actual incidents","Number","223","units","0","v1210497578","8.29.1","122","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Calls for service, overdose","Actual incidents","Number","223","units","0","v1210497579","8.30.1","","..","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Calls for service, child welfare check","Actual incidents","Number","223","units","0","v1210497580","8.31.1","","..","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Calls for service, check welfare - general","Actual incidents","Number","223","units","0","v1210497581","8.32.1","433","","","","0"
"2019-03","York Region, Ontario, municipal [35335]","35335","Calls for service, child custody matter - domestic","Actual incidents","Number","223","units","0","v1210497582","8.33.1","10","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Total assaults (levels 1, 2, 3) [141]","Actual incidents","Number","223","units","0","v1210497583","9.1.1","983","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497584","9.2.1","754","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497585","9.3.1","229","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497586","9.4.1","0","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Total sexual assaults (levels 1, 2, 3) [131]","Actual incidents","Number","223","units","0","v1210497587","9.5.1","166","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Sexual assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497588","9.6.1","134","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Sexual assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497589","9.7.1","32","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Sexual assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497590","9.8.1","0","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Assault against peace or public officer (level 1) [1460]","Actual incidents","Number","223","units","0","v1210497591","9.9.1","35","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Uttering threats [1627]","Actual incidents","Number","223","units","0","v1210497592","9.10.1","283","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Uttering threats by non-family","Actual incidents","Number","223","units","0","v1210497593","9.11.1","258","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Uttering threats by family","Actual incidents","Number","223","units","0","v1210497594","9.12.1","25","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Uttering threats where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497595","9.13.1","0","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Total robbery [160]","Actual incidents","Number","223","units","0","v1210497596","9.14.1","26","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Dangerous operation, causing death or bodily harm [911]","Actual incidents","Number","223","units","0","v1210497597","9.15.1","7","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Impaired driving, causing death or bodily harm [921]","Actual incidents","Number","223","units","0","v1210497598","9.16.1","0","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Total breaking and entering [210]","Actual incidents","Number","223","units","0","v1210497599","9.17.1","463","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Breaking and entering, non-residential","Actual incidents","Number","223","units","0","v1210497600","9.18.1","127","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Breaking and entering, residential","Actual incidents","Number","223","units","0","v1210497601","9.19.1","336","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Breaking and entering where location type is unknown","Actual incidents","Number","223","units","0","v1234840071","9.34.1","0","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Motor vehicle theft [2135]","Actual incidents","Number","223","units","0","v1210497602","9.20.1","223","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Shoplifting [213]","Actual incidents","Number","223","units","0","v1210497603","9.21.1","267","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Fraud/identity theft/identity fraud [216]","Actual incidents","Number","223","units","0","v1210497604","9.22.1","726","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Fail to comply with order [3410]","Actual incidents","Number","223","units","0","v1210497605","9.23.1","528","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Impaired driving, operating while impaired [923]","Actual incidents","Number","223","units","0","v1210497606","9.24.1","410","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Provincial/Territorial acts related to COVID-19","Actual incidents","Number","223","units","0","v1210497607","9.25.1","","..","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Calls for service, domestic disturbances / disputes","Actual incidents","Number","223","units","0","v1210497608","9.26.1","2251","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Calls for service, Mental Health Act (MHA) apprehension","Actual incidents","Number","223","units","0","v1210497609","9.27.1","618","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Calls for service, mental health - other","Actual incidents","Number","223","units","0","v1210497610","9.28.1","","..","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Calls for service, suicide/attempted suicide","Actual incidents","Number","223","units","0","v1210497611","9.29.1","784","","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Calls for service, overdose","Actual incidents","Number","223","units","0","v1210497612","9.30.1","","..","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Calls for service, child welfare check","Actual incidents","Number","223","units","0","v1210497613","9.31.1","","..","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Calls for service, check welfare - general","Actual incidents","Number","223","units","0","v1210497614","9.32.1","","..","","","0"
"2019-03","Ontario Provincial Police [35C01]","35C01","Calls for service, child custody matter - domestic","Actual incidents","Number","223","units","0","v1210497615","9.33.1","","..","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Total assaults (levels 1, 2, 3) [141]","Actual incidents","Number","223","units","0","v1210497616","10.1.1","317","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497617","10.2.1","274","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497618","10.3.1","43","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497619","10.4.1","0","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Total sexual assaults (levels 1, 2, 3) [131]","Actual incidents","Number","223","units","0","v1210497620","10.5.1","57","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Sexual assaults by non-family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497621","10.6.1","46","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Sexual assaults by family (levels 1, 2, 3)","Actual incidents","Number","223","units","0","v1210497622","10.7.1","11","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Sexual assaults where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497623","10.8.1","0","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Assault against peace or public officer (level 1) [1460]","Actual incidents","Number","223","units","0","v1210497624","10.9.1","24","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Uttering threats [1627]","Actual incidents","Number","223","units","0","v1210497625","10.10.1","68","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Uttering threats by non-family","Actual incidents","Number","223","units","0","v1210497626","10.11.1","53","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Uttering threats by family","Actual incidents","Number","223","units","0","v1210497627","10.12.1","15","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Uttering threats where relationship type is unknown","Actual incidents","Number","223","units","0","v1210497628","10.13.1","0","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Total robbery [160]","Actual incidents","Number","223","units","0","v1210497629","10.14.1","157","","","","0"
"2019-03","Winnipeg, Manitoba, municipal [46064]","46064","Dangerous operation, causing death or bodily harm [911]","Actual incidents","Number","223","units","0","v1210497630","10.15.1","0","","","","0"
